timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732758228659,275,HTTP Request,200,OK,Thread Group 1-19,text,true,,521,129,78,78,http://172.23.66.32:3000/proceso_c,271,0,29
1732758228658,275,HTTP Request,200,OK,Thread Group 1-52,text,true,,507,129,78,78,http://172.23.66.32:3000/proceso_c,270,0,31
1732758228659,384,HTTP Request,200,OK,Thread Group 1-10,text,true,,521,129,88,88,http://172.23.66.32:3000/proceso_c,384,0,29
1732758228682,586,HTTP Request,200,OK,Thread Group 1-2,text,true,,549,129,107,107,http://172.23.66.32:3000/proceso_c,586,0,3
1732758228658,626,HTTP Request,200,OK,Thread Group 1-50,text,true,,507,129,107,107,http://172.23.66.32:3000/proceso_c,625,0,33
1732758228664,621,HTTP Request,200,OK,Thread Group 1-57,text,true,,507,129,106,106,http://172.23.66.32:3000/proceso_c,621,0,29
1732758228669,620,HTTP Request,200,OK,Thread Group 1-58,text,true,,507,129,106,106,http://172.23.66.32:3000/proceso_c,620,0,17
1732758228659,667,HTTP Request,200,OK,Thread Group 1-3,text,true,,507,129,108,108,http://172.23.66.32:3000/proceso_c,667,0,32
1732758228654,692,HTTP Request,200,OK,Thread Group 1-18,text,true,,507,129,108,108,http://172.23.66.32:3000/proceso_c,692,0,39
1732758228682,665,HTTP Request,200,OK,Thread Group 1-36,text,true,,507,129,107,107,http://172.23.66.32:3000/proceso_c,665,0,12
1732758228681,671,HTTP Request,200,OK,Thread Group 1-59,text,true,,507,129,107,107,http://172.23.66.32:3000/proceso_c,671,0,2
1732758228659,695,HTTP Request,200,OK,Thread Group 1-7,text,true,,521,129,106,106,http://172.23.66.32:3000/proceso_c,695,0,32
1732758228658,781,HTTP Request,200,OK,Thread Group 1-5,text,true,,507,129,114,114,http://172.23.66.32:3000/proceso_c,781,0,32
