timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733075873206,79,HTTP Request,200,OK,Thread Group 1-63,text,true,,507,129,95,95,http://172.23.66.32:3000/proceso_c,75,0,4
1733075873184,342,HTTP Request,200,OK,Thread Group 1-74,text,true,,521,129,157,157,http://172.23.66.32:3000/proceso_c,342,0,27
1733075873158,563,HTTP Request,200,OK,Thread Group 1-42,text,true,,507,129,196,196,http://172.23.66.32:3000/proceso_c,563,0,53
1733075873206,590,HTTP Request,200,OK,Thread Group 1-62,text,true,,535,129,210,210,http://172.23.66.32:3000/proceso_c,590,0,6
1733075873210,587,HTTP Request,200,OK,Thread Group 1-56,text,true,,535,129,209,209,http://172.23.66.32:3000/proceso_c,587,0,2
1733075873205,639,HTTP Request,200,OK,Thread Group 1-66,text,true,,521,129,217,217,http://172.23.66.32:3000/proceso_c,639,0,3
1733075873191,663,HTTP Request,200,OK,Thread Group 1-18,text,true,,507,129,217,217,http://172.23.66.32:3000/proceso_c,663,0,22
1733075873205,728,HTTP Request,200,OK,Thread Group 1-65,text,true,,549,129,233,233,http://172.23.66.32:3000/proceso_c,728,0,3
1733075873213,742,HTTP Request,200,OK,Thread Group 1-24,text,true,,521,129,237,237,http://172.23.66.32:3000/proceso_c,742,0,3
1733075873201,796,HTTP Request,200,OK,Thread Group 1-25,text,true,,521,129,244,244,http://172.23.66.32:3000/proceso_c,796,0,18
1733075873206,795,HTTP Request,200,OK,Thread Group 1-52,text,true,,521,129,243,243,http://172.23.66.32:3000/proceso_c,795,0,5
1733075873286,719,HTTP Request,200,OK,Thread Group 1-95,text,true,,507,129,243,243,http://172.23.66.32:3000/proceso_c,719,0,1
1733075873207,841,HTTP Request,200,OK,Thread Group 1-59,text,true,,507,129,251,251,http://172.23.66.32:3000/proceso_c,841,0,9
1733075873204,849,HTTP Request,200,OK,Thread Group 1-78,text,true,,535,129,250,250,http://172.23.66.32:3000/proceso_c,849,0,11
1733075873212,844,HTTP Request,200,OK,Thread Group 1-6,text,true,,507,129,251,251,http://172.23.66.32:3000/proceso_c,844,0,4
1733075873210,853,HTTP Request,200,OK,Thread Group 1-48,text,true,,507,129,251,251,http://172.23.66.32:3000/proceso_c,853,0,2
1733075873207,860,HTTP Request,200,OK,Thread Group 1-51,text,true,,521,129,250,250,http://172.23.66.32:3000/proceso_c,860,0,9
1733075873205,869,HTTP Request,200,OK,Thread Group 1-67,text,true,,535,129,251,251,http://172.23.66.32:3000/proceso_c,869,0,5
