timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732766062703,326,HTTP Request,200,OK,Thread Group 1-50,text,true,,507,129,197,197,http://172.23.66.32:3000/proceso_c,268,0,7
1732766062706,371,HTTP Request,200,OK,Thread Group 1-29,text,true,,507,129,202,202,http://172.23.66.32:3000/proceso_c,371,0,0
1732766062706,394,HTTP Request,200,OK,Thread Group 1-105,text,true,,521,129,206,206,http://172.23.66.32:3000/proceso_c,394,0,1
1732766062705,517,HTTP Request,200,OK,Thread Group 1-109,text,true,,521,129,218,218,http://172.23.66.32:3000/proceso_c,517,0,1
1732766062733,651,HTTP Request,200,OK,Thread Group 1-84,text,true,,535,129,235,235,http://172.23.66.32:3000/proceso_c,651,0,1
1732766062672,987,HTTP Request,200,OK,Thread Group 1-133,text,true,,549,129,265,265,http://172.23.66.32:3000/proceso_c,987,0,39
1732766062707,978,HTTP Request,200,OK,Thread Group 1-74,text,true,,549,129,267,267,http://172.23.66.32:3000/proceso_c,978,0,3
1732766062707,1151,HTTP Request,200,OK,Thread Group 1-76,text,true,,549,129,284,284,http://172.23.66.32:3000/proceso_c,1151,0,3
1732766062733,1169,HTTP Request,200,OK,Thread Group 1-86,text,true,,507,129,289,289,http://172.23.66.32:3000/proceso_c,1169,0,1
1732766062718,1194,HTTP Request,200,OK,Thread Group 1-39,text,true,,549,129,289,289,http://172.23.66.32:3000/proceso_c,1194,0,17
1732766062726,1252,HTTP Request,200,OK,Thread Group 1-15,text,true,,535,129,294,294,http://172.23.66.32:3000/proceso_c,1252,0,2
1732766062705,1324,HTTP Request,200,OK,Thread Group 1-157,text,true,,549,129,300,300,http://172.23.66.32:3000/proceso_c,1324,0,6
1732766062708,1328,HTTP Request,200,OK,Thread Group 1-81,text,true,,549,129,300,300,http://172.23.66.32:3000/proceso_c,1328,0,1
1732766062670,1419,HTTP Request,200,OK,Thread Group 1-143,text,true,,507,129,305,305,http://172.23.66.32:3000/proceso_c,1419,0,99
1732766062727,1450,HTTP Request,200,OK,Thread Group 1-94,text,true,,521,129,313,313,http://172.23.66.32:3000/proceso_c,1450,0,0
1732766062726,1452,HTTP Request,200,OK,Thread Group 1-20,text,true,,549,129,313,313,http://172.23.66.32:3000/proceso_c,1452,0,2
1732766062691,1519,HTTP Request,200,OK,Thread Group 1-43,text,true,,549,129,314,314,http://172.23.66.32:3000/proceso_c,1519,0,79
1732766062758,1454,HTTP Request,200,OK,Thread Group 1-163,text,true,,507,129,313,313,http://172.23.66.32:3000/proceso_c,1454,0,13
1732766062686,1536,HTTP Request,200,OK,Thread Group 1-93,text,true,,521,129,312,312,http://172.23.66.32:3000/proceso_c,1536,0,79
1732766062700,1526,HTTP Request,200,OK,Thread Group 1-64,text,true,,521,129,313,313,http://172.23.66.32:3000/proceso_c,1526,0,11
1732766062709,1519,HTTP Request,200,OK,Thread Group 1-91,text,true,,549,129,312,312,http://172.23.66.32:3000/proceso_c,1519,0,0
1732766062697,1535,HTTP Request,200,OK,Thread Group 1-11,text,true,,521,129,312,312,http://172.23.66.32:3000/proceso_c,1535,0,42
1732766062699,1540,HTTP Request,200,OK,Thread Group 1-80,text,true,,507,129,311,311,http://172.23.66.32:3000/proceso_c,1540,0,39
1732766062901,1338,HTTP Request,200,OK,Thread Group 1-178,text,true,,521,129,310,310,http://172.23.66.32:3000/proceso_c,1338,0,0
1732766062703,1541,HTTP Request,200,OK,Thread Group 1-12,text,true,,535,129,310,310,http://172.23.66.32:3000/proceso_c,1541,0,2
1732766062707,1537,HTTP Request,200,OK,Thread Group 1-114,text,true,,535,129,309,309,http://172.23.66.32:3000/proceso_c,1537,0,3
1732766062749,1688,HTTP Request,200,OK,Thread Group 1-162,text,true,,521,129,311,311,http://172.23.66.32:3000/proceso_c,1688,0,17
1732766062716,1728,HTTP Request,200,OK,Thread Group 1-158,text,true,,521,129,312,312,http://172.23.66.32:3000/proceso_c,1728,0,21
1732766062725,1721,HTTP Request,200,OK,Thread Group 1-23,text,true,,521,129,312,312,http://172.23.66.32:3000/proceso_c,1721,0,4
1732766062698,1748,HTTP Request,200,OK,Thread Group 1-156,text,true,,521,129,311,311,http://172.23.66.32:3000/proceso_c,1748,0,39
1732766062691,1758,HTTP Request,200,OK,Thread Group 1-127,text,true,,521,129,311,311,http://172.23.66.32:3000/proceso_c,1758,0,48
1732766062720,1734,HTTP Request,200,OK,Thread Group 1-17,text,true,,507,129,312,312,http://172.23.66.32:3000/proceso_c,1734,0,15
1732766062690,1764,HTTP Request,200,OK,Thread Group 1-132,text,true,,521,129,311,311,http://172.23.66.32:3000/proceso_c,1764,0,76
1732766062688,1769,HTTP Request,200,OK,Thread Group 1-117,text,true,,507,129,313,313,http://172.23.66.32:3000/proceso_c,1769,0,83
1732766062668,1791,HTTP Request,200,OK,Thread Group 1-152,text,true,,507,129,312,312,http://172.23.66.32:3000/proceso_c,1791,0,98
1732766062712,1747,HTTP Request,200,OK,Thread Group 1-99,text,true,,507,129,312,312,http://172.23.66.32:3000/proceso_c,1747,0,24
1732766062726,1728,HTTP Request,200,OK,Thread Group 1-40,text,true,,507,129,310,310,http://172.23.66.32:3000/proceso_c,1728,0,1
1732766062694,1766,HTTP Request,200,OK,Thread Group 1-108,text,true,,521,129,309,309,http://172.23.66.32:3000/proceso_c,1766,0,73
1732766062669,1794,HTTP Request,200,OK,Thread Group 1-138,text,true,,521,129,309,309,http://172.23.66.32:3000/proceso_c,1794,0,97
1732766062696,1768,HTTP Request,200,OK,Thread Group 1-72,text,true,,521,129,308,308,http://172.23.66.32:3000/proceso_c,1768,0,42
1732766062672,1793,HTTP Request,200,OK,Thread Group 1-140,text,true,,521,129,307,307,http://172.23.66.32:3000/proceso_c,1793,0,94
1732766062727,1742,HTTP Request,200,OK,Thread Group 1-56,text,true,,535,129,308,308,http://172.23.66.32:3000/proceso_c,1742,0,4
1732766062730,1740,HTTP Request,200,OK,Thread Group 1-33,text,true,,521,129,307,307,http://172.23.66.32:3000/proceso_c,1740,0,1
1732766062710,1762,HTTP Request,200,OK,Thread Group 1-101,text,true,,549,129,307,307,http://172.23.66.32:3000/proceso_c,1762,0,26
1732766062684,1789,HTTP Request,200,OK,Thread Group 1-88,text,true,,521,129,306,306,http://172.23.66.32:3000/proceso_c,1789,0,82
1732766062729,1744,HTTP Request,200,OK,Thread Group 1-22,text,true,,535,129,305,305,http://172.23.66.32:3000/proceso_c,1744,0,0
1732766062690,1784,HTTP Request,200,OK,Thread Group 1-92,text,true,,507,129,304,304,http://172.23.66.32:3000/proceso_c,1784,0,77
1732766062689,1785,HTTP Request,200,OK,Thread Group 1-120,text,true,,521,129,303,303,http://172.23.66.32:3000/proceso_c,1785,0,82
1732766062695,1780,HTTP Request,200,OK,Thread Group 1-45,text,true,,521,129,302,302,http://172.23.66.32:3000/proceso_c,1780,0,73
1732766062720,1755,HTTP Request,200,OK,Thread Group 1-36,text,true,,535,129,301,301,http://172.23.66.32:3000/proceso_c,1755,0,1
1732766062689,1788,HTTP Request,200,OK,Thread Group 1-102,text,true,,521,129,301,301,http://172.23.66.32:3000/proceso_c,1788,0,79
1732766062710,1768,HTTP Request,200,OK,Thread Group 1-75,text,true,,549,129,300,300,http://172.23.66.32:3000/proceso_c,1768,0,0
1732766062714,1766,HTTP Request,200,OK,Thread Group 1-54,text,true,,521,129,300,300,http://172.23.66.32:3000/proceso_c,1766,0,22
