timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732760926443,35,HTTP Request,200,OK,Thread Group 1-1,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,30,0,19
1732760932342,10,HTTP Request,200,OK,Thread Group 1-2,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,1
1732760938330,14,HTTP Request,200,OK,Thread Group 1-3,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,8
1732760944330,9,HTTP Request,200,OK,Thread Group 1-4,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,2
1732760950328,12,HTTP Request,200,OK,Thread Group 1-5,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,12,0,3
1732760956328,7,HTTP Request,200,OK,Thread Group 1-6,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,7,0,1
1732760962329,10,HTTP Request,200,OK,Thread Group 1-7,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,3
1732760968327,22,HTTP Request,200,OK,Thread Group 1-8,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,22,0,2
1732760974327,7,HTTP Request,200,OK,Thread Group 1-9,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,7,0,1
1732760980328,9,HTTP Request,200,OK,Thread Group 1-10,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732760986326,8,HTTP Request,200,OK,Thread Group 1-11,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,1
1732760992325,9,HTTP Request,200,OK,Thread Group 1-12,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,2
1732760998323,10,HTTP Request,200,OK,Thread Group 1-13,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,2
1732761004324,8,HTTP Request,200,OK,Thread Group 1-14,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,1
1732761010324,11,HTTP Request,200,OK,Thread Group 1-15,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,1
1732761016323,17,HTTP Request,200,OK,Thread Group 1-16,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,2
1732761022324,12,HTTP Request,200,OK,Thread Group 1-17,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,12,0,6
1732761028322,12,HTTP Request,200,OK,Thread Group 1-18,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,12,0,1
1732761034321,9,HTTP Request,200,OK,Thread Group 1-19,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,1
1732761040321,8,HTTP Request,200,OK,Thread Group 1-20,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761046320,8,HTTP Request,200,OK,Thread Group 1-21,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761052322,10,HTTP Request,200,OK,Thread Group 1-22,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,4
1732761058316,8,HTTP Request,200,OK,Thread Group 1-23,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761064316,8,HTTP Request,200,OK,Thread Group 1-24,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761070316,15,HTTP Request,200,OK,Thread Group 1-25,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,15,0,2
1732761076315,11,HTTP Request,200,OK,Thread Group 1-26,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,5
1732761082316,13,HTTP Request,200,OK,Thread Group 1-27,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,6
1732761088316,11,HTTP Request,200,OK,Thread Group 1-28,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,2
1732761094314,9,HTTP Request,200,OK,Thread Group 1-29,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,2
1732761100314,8,HTTP Request,200,OK,Thread Group 1-30,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761106314,8,HTTP Request,200,OK,Thread Group 1-31,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,1
1732761112313,24,HTTP Request,200,OK,Thread Group 1-32,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,24,0,8
1732761118313,7,HTTP Request,200,OK,Thread Group 1-33,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,7,0,2
1732761124313,8,HTTP Request,200,OK,Thread Group 1-34,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761130312,8,HTTP Request,200,OK,Thread Group 1-35,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,1
1732761158366,39,HTTP Request,200,OK,Thread Group 1-1,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,35,0,19
1732761164278,11,HTTP Request,200,OK,Thread Group 1-2,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,3
1732761170271,13,HTTP Request,200,OK,Thread Group 1-3,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,3
1732761176268,9,HTTP Request,200,OK,Thread Group 1-4,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,1
1732761182265,9,HTTP Request,200,OK,Thread Group 1-5,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,1
1732761188262,9,HTTP Request,200,OK,Thread Group 1-6,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,2
1732761194262,10,HTTP Request,200,OK,Thread Group 1-7,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,2
1732761200261,8,HTTP Request,200,OK,Thread Group 1-8,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,2
1732761206261,11,HTTP Request,200,OK,Thread Group 1-9,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,2
