timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733075733688,58,HTTP Request,200,OK,Thread Group 1-111,text,true,,507,129,132,132,http://172.23.66.32:3000/proceso_c,49,0,2
1733075733686,529,HTTP Request,200,OK,Thread Group 1-13,text,true,,507,129,304,304,http://172.23.66.32:3000/proceso_c,529,0,8
1733075733694,536,HTTP Request,200,OK,Thread Group 1-113,text,true,,507,129,306,306,http://172.23.66.32:3000/proceso_c,536,0,1
1733075733698,1111,HTTP Request,200,OK,Thread Group 1-11,text,true,,507,129,500,500,http://172.23.66.32:3000/proceso_c,1111,0,10
1733075733706,1218,HTTP Request,200,OK,Thread Group 1-25,text,true,,521,129,538,538,http://172.23.66.32:3000/proceso_c,1218,0,1
1733075733697,1319,HTTP Request,200,OK,Thread Group 1-57,text,true,,549,129,564,564,http://172.23.66.32:3000/proceso_c,1319,0,8
1733075733748,1273,HTTP Request,200,OK,Thread Group 1-133,text,true,,549,129,564,564,http://172.23.66.32:3000/proceso_c,1273,0,1
1733075733719,1372,HTTP Request,200,OK,Thread Group 1-122,text,true,,521,129,591,591,http://172.23.66.32:3000/proceso_c,1372,0,1
1733075733735,1391,HTTP Request,200,OK,Thread Group 1-128,text,true,,549,129,602,602,http://172.23.66.32:3000/proceso_c,1391,0,5
1733075733699,1507,HTTP Request,200,OK,Thread Group 1-92,text,true,,507,129,627,627,http://172.23.66.32:3000/proceso_c,1507,0,5
1733075733706,1561,HTTP Request,200,OK,Thread Group 1-96,text,true,,535,129,647,647,http://172.23.66.32:3000/proceso_c,1561,0,3
1733075733686,1590,HTTP Request,200,OK,Thread Group 1-14,text,true,,549,129,648,648,http://172.23.66.32:3000/proceso_c,1590,0,6
1733075733700,1648,HTTP Request,200,OK,Thread Group 1-28,text,true,,521,129,671,671,http://172.23.66.32:3000/proceso_c,1648,0,16
1733075733709,1648,HTTP Request,200,OK,Thread Group 1-12,text,true,,521,129,672,672,http://172.23.66.32:3000/proceso_c,1648,0,7
1733075733666,1697,HTTP Request,200,OK,Thread Group 1-40,text,true,,521,129,672,672,http://172.23.66.32:3000/proceso_c,1697,0,73
1733075733692,1674,HTTP Request,200,OK,Thread Group 1-79,text,true,,549,129,675,675,http://172.23.66.32:3000/proceso_c,1674,0,1
1733075733706,1666,HTTP Request,200,OK,Thread Group 1-117,text,true,,507,129,677,677,http://172.23.66.32:3000/proceso_c,1666,0,6
1733075733702,1728,HTTP Request,200,OK,Thread Group 1-38,text,true,,549,129,686,686,http://172.23.66.32:3000/proceso_c,1728,0,3
1733075733704,1725,HTTP Request,200,OK,Thread Group 1-87,text,true,,549,129,686,686,http://172.23.66.32:3000/proceso_c,1725,0,5
1733075733880,1550,HTTP Request,200,OK,Thread Group 1-184,text,true,,507,129,685,685,http://172.23.66.32:3000/proceso_c,1550,0,0
1733075733675,1756,HTTP Request,200,OK,Thread Group 1-106,text,true,,521,129,686,686,http://172.23.66.32:3000/proceso_c,1756,0,42
1733075733695,1928,HTTP Request,200,OK,Thread Group 1-3,text,true,,549,129,692,692,http://172.23.66.32:3000/proceso_c,1928,0,7
1733075733667,1955,HTTP Request,200,OK,Thread Group 1-103,text,true,,549,129,692,692,http://172.23.66.32:3000/proceso_c,1955,0,68
1733075733664,1961,HTTP Request,200,OK,Thread Group 1-39,text,true,,507,129,691,691,http://172.23.66.32:3000/proceso_c,1961,0,74
1733075733692,1933,HTTP Request,200,OK,Thread Group 1-49,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1933,0,25
1733075733684,1942,HTTP Request,200,OK,Thread Group 1-17,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1942,0,36
1733075733791,1838,HTTP Request,200,OK,Thread Group 1-148,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1838,0,0
1733075733664,1968,HTTP Request,200,OK,Thread Group 1-18,text,true,,549,129,691,691,http://172.23.66.32:3000/proceso_c,1968,0,54
1733075733684,1949,HTTP Request,200,OK,Thread Group 1-42,text,true,,507,129,690,690,http://172.23.66.32:3000/proceso_c,1949,0,38
1733075733668,1964,HTTP Request,200,OK,Thread Group 1-78,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1964,0,71
1733075733701,1932,HTTP Request,200,OK,Thread Group 1-62,text,true,,521,129,690,690,http://172.23.66.32:3000/proceso_c,1932,0,8
1733075733713,1921,HTTP Request,200,OK,Thread Group 1-66,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1921,0,10
1733075733707,1928,HTTP Request,200,OK,Thread Group 1-93,text,true,,521,129,689,689,http://172.23.66.32:3000/proceso_c,1928,0,2
1733075733715,1921,HTTP Request,200,OK,Thread Group 1-68,text,true,,521,129,689,689,http://172.23.66.32:3000/proceso_c,1921,0,7
1733075733754,1883,HTTP Request,200,OK,Thread Group 1-135,text,true,,507,129,689,689,http://172.23.66.32:3000/proceso_c,1882,0,1
1733075733780,1859,HTTP Request,200,OK,Thread Group 1-144,text,true,,507,129,690,690,http://172.23.66.32:3000/proceso_c,1858,0,0
1733075733698,1941,HTTP Request,200,OK,Thread Group 1-77,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1941,0,3
1733075733709,1932,HTTP Request,200,OK,Thread Group 1-59,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1932,0,7
1733075733765,1877,HTTP Request,200,OK,Thread Group 1-139,text,true,,507,129,691,691,http://172.23.66.32:3000/proceso_c,1877,0,2
1733075733732,1911,HTTP Request,200,OK,Thread Group 1-127,text,true,,549,129,690,690,http://172.23.66.32:3000/proceso_c,1911,0,7
1733075733696,1949,HTTP Request,200,OK,Thread Group 1-7,text,true,,549,129,691,691,http://172.23.66.32:3000/proceso_c,1949,0,8
1733075733711,1936,HTTP Request,200,OK,Thread Group 1-63,text,true,,549,129,693,693,http://172.23.66.32:3000/proceso_c,1936,0,6
1733075733711,1936,HTTP Request,200,OK,Thread Group 1-119,text,true,,535,129,693,693,http://172.23.66.32:3000/proceso_c,1936,0,1
1733075733692,1956,HTTP Request,200,OK,Thread Group 1-48,text,true,,521,129,694,694,http://172.23.66.32:3000/proceso_c,1956,0,14
1733075733664,1986,HTTP Request,200,OK,Thread Group 1-41,text,true,,507,129,693,693,http://172.23.66.32:3000/proceso_c,1986,0,76
1733075733702,1948,HTTP Request,200,OK,Thread Group 1-76,text,true,,549,129,692,692,http://172.23.66.32:3000/proceso_c,1948,0,3
1733075733666,1985,HTTP Request,200,OK,Thread Group 1-15,text,true,,549,129,692,692,http://172.23.66.32:3000/proceso_c,1985,0,73
1733075733714,1938,HTTP Request,200,OK,Thread Group 1-120,text,true,,549,129,692,692,http://172.23.66.32:3000/proceso_c,1938,0,4
1733075733693,1959,HTTP Request,200,OK,Thread Group 1-51,text,true,,535,129,692,692,http://172.23.66.32:3000/proceso_c,1959,0,13
1733075733698,1955,HTTP Request,200,OK,Thread Group 1-9,text,true,,535,129,690,690,http://172.23.66.32:3000/proceso_c,1955,0,3
1733075733704,1957,HTTP Request,200,OK,Thread Group 1-20,text,true,,549,129,701,701,http://172.23.66.32:3000/proceso_c,1957,0,1
1733075733695,1970,HTTP Request,200,OK,Thread Group 1-2,text,true,,549,129,705,705,http://172.23.66.32:3000/proceso_c,1970,0,6
1733075733713,1951,HTTP Request,200,OK,Thread Group 1-94,text,true,,521,129,704,704,http://172.23.66.32:3000/proceso_c,1951,0,1
1733075733697,1968,HTTP Request,200,OK,Thread Group 1-8,text,true,,521,129,703,703,http://172.23.66.32:3000/proceso_c,1968,0,4
1733075733698,1970,HTTP Request,200,OK,Thread Group 1-54,text,true,,521,129,706,706,http://172.23.66.32:3000/proceso_c,1969,0,5
1733075733872,1796,HTTP Request,200,OK,Thread Group 1-175,text,true,,521,129,705,705,http://172.23.66.32:3000/proceso_c,1796,0,0
1733075733690,1979,HTTP Request,200,OK,Thread Group 1-43,text,true,,521,129,704,704,http://172.23.66.32:3000/proceso_c,1979,0,2
1733075733819,1850,HTTP Request,200,OK,Thread Group 1-154,text,true,,521,129,703,703,http://172.23.66.32:3000/proceso_c,1849,0,3
1733075733849,1821,HTTP Request,200,OK,Thread Group 1-167,text,true,,507,129,703,703,http://172.23.66.32:3000/proceso_c,1821,0,1
1733075733703,1968,HTTP Request,200,OK,Thread Group 1-116,text,true,,549,129,703,703,http://172.23.66.32:3000/proceso_c,1968,0,9
1733075733663,2009,HTTP Request,200,OK,Thread Group 1-98,text,true,,521,129,705,705,http://172.23.66.32:3000/proceso_c,2009,0,76
1733075733759,1915,HTTP Request,200,OK,Thread Group 1-137,text,true,,521,129,706,706,http://172.23.66.32:3000/proceso_c,1915,0,1
1733075733883,1792,HTTP Request,200,OK,Thread Group 1-185,text,true,,507,129,705,705,http://172.23.66.32:3000/proceso_c,1792,0,0
1733075733686,1992,HTTP Request,200,OK,Thread Group 1-32,text,true,,549,129,707,707,http://172.23.66.32:3000/proceso_c,1992,0,15
1733075733681,1996,HTTP Request,200,OK,Thread Group 1-107,text,true,,549,129,706,706,http://172.23.66.32:3000/proceso_c,1996,0,54
1733075733690,1987,HTTP Request,200,OK,Thread Group 1-46,text,true,,549,129,706,706,http://172.23.66.32:3000/proceso_c,1987,0,1
1733075733712,1967,HTTP Request,200,OK,Thread Group 1-1,text,true,,549,129,705,705,http://172.23.66.32:3000/proceso_c,1967,0,3
1733075733660,2019,HTTP Request,200,OK,Thread Group 1-89,text,true,,535,129,703,703,http://172.23.66.32:3000/proceso_c,2019,0,74
1733075733662,2017,HTTP Request,200,OK,Thread Group 1-100,text,true,,535,129,702,702,http://172.23.66.32:3000/proceso_c,2017,0,76
1733075733686,1995,HTTP Request,200,OK,Thread Group 1-26,text,true,,535,129,701,701,http://172.23.66.32:3000/proceso_c,1995,0,33
1733075733666,2014,HTTP Request,200,OK,Thread Group 1-99,text,true,,549,129,701,701,http://172.23.66.32:3000/proceso_c,2014,0,73
1733075733658,2023,HTTP Request,200,OK,Thread Group 1-19,text,true,,535,129,699,699,http://172.23.66.32:3000/proceso_c,2023,0,62
1733075733700,1982,HTTP Request,200,OK,Thread Group 1-115,text,true,,549,129,702,702,http://172.23.66.32:3000/proceso_c,1982,0,12
1733075733877,1809,HTTP Request,200,OK,Thread Group 1-183,text,true,,521,129,707,707,http://172.23.66.32:3000/proceso_c,1809,0,0
1733075733686,2003,HTTP Request,200,OK,Thread Group 1-4,text,true,,549,129,709,709,http://172.23.66.32:3000/proceso_c,2003,0,8
1733075733658,2033,HTTP Request,200,OK,Thread Group 1-36,text,true,,521,129,712,712,http://172.23.66.32:3000/proceso_c,2033,0,62
1733075733886,1805,HTTP Request,200,OK,Thread Group 1-186,text,true,,549,129,711,711,http://172.23.66.32:3000/proceso_c,1805,0,0
1733075733691,2002,HTTP Request,200,OK,Thread Group 1-47,text,true,,549,129,711,711,http://172.23.66.32:3000/proceso_c,2002,0,15
1733075733702,1991,HTTP Request,200,OK,Thread Group 1-61,text,true,,549,129,710,710,http://172.23.66.32:3000/proceso_c,1991,0,1
1733075733689,2006,HTTP Request,200,OK,Thread Group 1-45,text,true,,549,129,711,711,http://172.23.66.32:3000/proceso_c,2005,0,11
1733075733697,2003,HTTP Request,200,OK,Thread Group 1-10,text,true,,549,129,718,718,http://172.23.66.32:3000/proceso_c,2003,0,11
1733075733661,2039,HTTP Request,200,OK,Thread Group 1-101,text,true,,521,129,717,717,http://172.23.66.32:3000/proceso_c,2039,0,77
1733075733670,2030,HTTP Request,200,OK,Thread Group 1-90,text,true,,535,129,716,716,http://172.23.66.32:3000/proceso_c,2030,0,66
1733075733872,1829,HTTP Request,200,OK,Thread Group 1-181,text,true,,507,129,715,715,http://172.23.66.32:3000/proceso_c,1829,0,0
1733075733713,1989,HTTP Request,200,OK,Thread Group 1-65,text,true,,521,129,715,715,http://172.23.66.32:3000/proceso_c,1989,0,9
1733075733706,1984,HTTP Request,200,OK,Thread Group 1-23,text,true,,549,129,709,709,http://172.23.66.32:3000/proceso_c,1984,0,2
1733075733663,2040,HTTP Request,200,OK,Thread Group 1-82,text,true,,535,129,715,715,http://172.23.66.32:3000/proceso_c,2040,0,73
1733075733669,2036,HTTP Request,200,OK,Thread Group 1-29,text,true,,521,129,715,715,http://172.23.66.32:3000/proceso_c,2036,0,67
1733075733680,2048,HTTP Request,200,OK,Thread Group 1-108,text,true,,535,129,722,722,http://172.23.66.32:3000/proceso_c,2048,0,56
1733075733857,1872,HTTP Request,200,OK,Thread Group 1-170,text,true,,535,129,723,723,http://172.23.66.32:3000/proceso_c,1872,0,1
1733075733715,2014,HTTP Request,200,OK,Thread Group 1-69,text,true,,549,129,722,722,http://172.23.66.32:3000/proceso_c,2014,0,2
1733075733893,1837,HTTP Request,200,OK,Thread Group 1-194,text,true,,521,129,720,720,http://172.23.66.32:3000/proceso_c,1837,0,2
1733075733708,2030,HTTP Request,200,OK,Thread Group 1-55,text,true,,549,129,722,722,http://172.23.66.32:3000/proceso_c,2030,0,8
1733075733658,2083,HTTP Request,200,OK,Thread Group 1-22,text,true,,535,129,721,721,http://172.23.66.32:3000/proceso_c,2083,0,65
1733075733709,2031,HTTP Request,200,OK,Thread Group 1-84,text,true,,549,129,721,721,http://172.23.66.32:3000/proceso_c,2031,0,2
1733075733666,2074,HTTP Request,200,OK,Thread Group 1-73,text,true,,535,129,719,719,http://172.23.66.32:3000/proceso_c,2074,0,69
1733075733665,2076,HTTP Request,200,OK,Thread Group 1-37,text,true,,521,129,719,719,http://172.23.66.32:3000/proceso_c,2076,0,72
1733075733693,2051,HTTP Request,200,OK,Thread Group 1-53,text,true,,549,129,719,719,http://172.23.66.32:3000/proceso_c,2051,0,9
1733075733669,2078,HTTP Request,200,OK,Thread Group 1-35,text,true,,535,129,718,718,http://172.23.66.32:3000/proceso_c,2078,0,68
1733075733705,2043,HTTP Request,200,OK,Thread Group 1-24,text,true,,535,129,718,718,http://172.23.66.32:3000/proceso_c,2043,0,3
1733075733684,2064,HTTP Request,200,OK,Thread Group 1-58,text,true,,521,129,717,717,http://172.23.66.32:3000/proceso_c,2064,0,35
1733075733725,2036,HTTP Request,200,OK,Thread Group 1-124,text,true,,521,129,720,720,http://172.23.66.32:3000/proceso_c,2036,0,11
1733075733708,2056,HTTP Request,200,OK,Thread Group 1-118,text,true,,521,129,720,720,http://172.23.66.32:3000/proceso_c,2056,0,4
1733075733663,2104,HTTP Request,200,OK,Thread Group 1-33,text,true,,535,129,720,720,http://172.23.66.32:3000/proceso_c,2103,0,74
1733075733868,1898,HTTP Request,200,OK,Thread Group 1-174,text,true,,549,129,719,719,http://172.23.66.32:3000/proceso_c,1898,0,1
1733075733699,2069,HTTP Request,200,OK,Thread Group 1-114,text,true,,535,129,718,718,http://172.23.66.32:3000/proceso_c,2069,0,13
1733075733667,2102,HTTP Request,200,OK,Thread Group 1-34,text,true,,535,129,718,718,http://172.23.66.32:3000/proceso_c,2102,0,70
1733075733668,2104,HTTP Request,200,OK,Thread Group 1-72,text,true,,535,129,718,718,http://172.23.66.32:3000/proceso_c,2104,0,70
1733075733669,2103,HTTP Request,200,OK,Thread Group 1-91,text,true,,507,129,718,718,http://172.23.66.32:3000/proceso_c,2103,0,66
1733075733869,1904,HTTP Request,200,OK,Thread Group 1-180,text,true,,521,129,716,716,http://172.23.66.32:3000/proceso_c,1904,0,0
1733075733702,2076,HTTP Request,200,OK,Thread Group 1-16,text,true,,535,129,717,717,http://172.23.66.32:3000/proceso_c,2076,0,2
1733075733667,2132,HTTP Request,200,OK,Thread Group 1-50,text,true,,549,129,723,723,http://172.23.66.32:3000/proceso_c,2132,0,68
1733075733788,2012,HTTP Request,200,OK,Thread Group 1-147,text,true,,521,129,722,722,http://172.23.66.32:3000/proceso_c,2012,0,0
