timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732763166014,53,HTTP Request,200,OK,Thread Group 1-16,text,true,,507,129,20,20,http://172.23.66.32:3000/proceso_c,47,0,24
1732763166025,145,HTTP Request,200,OK,Thread Group 1-2,text,true,,521,129,24,24,http://172.23.66.32:3000/proceso_c,145,0,13
1732763166022,78,HTTP Request,200,OK,Thread Group 1-10,text,true,,507,129,20,20,http://172.23.66.32:3000/proceso_c,78,0,18
1732763166026,166,HTTP Request,200,OK,Thread Group 1-1,text,true,,507,129,26,26,http://172.23.66.32:3000/proceso_c,166,0,12
1732763166026,170,HTTP Request,200,OK,Thread Group 1-14,text,true,,521,129,26,26,http://172.23.66.32:3000/proceso_c,170,0,14
1732763166014,214,HTTP Request,200,OK,Thread Group 1-7,text,true,,521,129,26,26,http://172.23.66.32:3000/proceso_c,214,0,24
1732763166014,216,HTTP Request,200,OK,Thread Group 1-8,text,true,,521,129,25,25,http://172.23.66.32:3000/proceso_c,216,0,24
1732763166014,217,HTTP Request,200,OK,Thread Group 1-9,text,true,,535,129,25,25,http://172.23.66.32:3000/proceso_c,217,0,25
1732763166022,210,HTTP Request,200,OK,Thread Group 1-6,text,true,,535,129,24,24,http://172.23.66.32:3000/proceso_c,210,0,17
1732763166026,206,HTTP Request,200,OK,Thread Group 1-15,text,true,,521,129,23,23,http://172.23.66.32:3000/proceso_c,206,0,13
1732763166016,217,HTTP Request,200,OK,Thread Group 1-11,text,true,,521,129,22,22,http://172.23.66.32:3000/proceso_c,217,0,22
1732763166024,210,HTTP Request,200,OK,Thread Group 1-18,text,true,,535,129,22,22,http://172.23.66.32:3000/proceso_c,210,0,14
1732763166014,221,HTTP Request,200,OK,Thread Group 1-5,text,true,,535,129,20,20,http://172.23.66.32:3000/proceso_c,221,0,24
1732763166080,187,HTTP Request,200,OK,Thread Group 1-21,text,true,,507,129,21,21,http://172.23.66.32:3000/proceso_c,187,0,2
1732763166013,255,HTTP Request,200,OK,Thread Group 1-13,text,true,,521,129,20,20,http://172.23.66.32:3000/proceso_c,255,0,25
1732763166026,243,HTTP Request,200,OK,Thread Group 1-3,text,true,,549,129,19,19,http://172.23.66.32:3000/proceso_c,243,0,12
1732763166043,232,HTTP Request,200,OK,Thread Group 1-19,text,true,,535,129,18,18,http://172.23.66.32:3000/proceso_c,232,0,1
1732763166015,262,HTTP Request,200,OK,Thread Group 1-4,text,true,,521,129,17,17,http://172.23.66.32:3000/proceso_c,262,0,23
1732763166231,48,HTTP Request,200,OK,Thread Group 1-29,text,true,,507,129,16,16,http://172.23.66.32:3000/proceso_c,48,0,1
1732763166014,266,HTTP Request,200,OK,Thread Group 1-17,text,true,,535,129,15,15,http://172.23.66.32:3000/proceso_c,266,0,24
1732763166063,217,HTTP Request,200,OK,Thread Group 1-20,text,true,,521,129,14,14,http://172.23.66.32:3000/proceso_c,217,0,1
1732763166115,167,HTTP Request,200,OK,Thread Group 1-23,text,true,,507,129,13,13,http://172.23.66.32:3000/proceso_c,167,0,2
1732763166140,143,HTTP Request,200,OK,Thread Group 1-24,text,true,,521,129,12,12,http://172.23.66.32:3000/proceso_c,143,0,2
1732763166103,184,HTTP Request,200,OK,Thread Group 1-22,text,true,,521,129,9,9,http://172.23.66.32:3000/proceso_c,183,0,1
1732763166190,98,HTTP Request,200,OK,Thread Group 1-27,text,true,,521,129,8,8,http://172.23.66.32:3000/proceso_c,98,0,1
1732763166175,114,HTTP Request,200,OK,Thread Group 1-26,text,true,,521,129,7,7,http://172.23.66.32:3000/proceso_c,114,0,1
1732763166018,276,HTTP Request,200,OK,Thread Group 1-12,text,true,,535,129,6,6,http://172.23.66.32:3000/proceso_c,276,0,20
1732763166156,143,HTTP Request,200,OK,Thread Group 1-25,text,true,,535,129,5,5,http://172.23.66.32:3000/proceso_c,143,0,15
