timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732500346353,61,HTTP Request,200,OK,Thread Group 1-1,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,53,0,40
1732500347246,9,HTTP Request,200,OK,Thread Group 1-2,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,1
1732500348178,10,HTTP Request,200,OK,Thread Group 1-3,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,1
1732500349176,10,HTTP Request,200,OK,Thread Group 1-4,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,2
1732500350176,11,HTTP Request,200,OK,Thread Group 1-5,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,2
1732500351173,13,HTTP Request,200,OK,Thread Group 1-6,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,2
1732500352139,11,HTTP Request,200,OK,Thread Group 1-7,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,11,0,3
1732500353173,15,HTTP Request,200,OK,Thread Group 1-8,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,15,0,2
1732500354172,15,HTTP Request,200,OK,Thread Group 1-9,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,15,0,6
1732500355172,13,HTTP Request,200,OK,Thread Group 1-10,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,2
1732500356172,16,HTTP Request,200,OK,Thread Group 1-11,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,5
1732500357170,22,HTTP Request,200,OK,Thread Group 1-12,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,22,0,5
1732500358166,18,HTTP Request,200,OK,Thread Group 1-13,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,17,0,5
1732500359166,16,HTTP Request,200,OK,Thread Group 1-14,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,2
1732500360162,22,HTTP Request,200,OK,Thread Group 1-15,text,true,,521,129,1,1,http://172.23.66.32:3000/proceso_c,22,0,2
1732500361162,10,HTTP Request,200,OK,Thread Group 1-16,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,1
1732500362160,15,HTTP Request,200,OK,Thread Group 1-17,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,15,0,2
1732500363161,24,HTTP Request,200,OK,Thread Group 1-18,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,24,0,5
1732500364161,16,HTTP Request,200,OK,Thread Group 1-19,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,4
1732500365159,10,HTTP Request,200,OK,Thread Group 1-20,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,2
1732500366159,13,HTTP Request,200,OK,Thread Group 1-21,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,1
1732500367159,16,HTTP Request,200,OK,Thread Group 1-22,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,2
1732500368160,7,HTTP Request,200,OK,Thread Group 1-23,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,7,0,2
1732500369158,18,HTTP Request,200,OK,Thread Group 1-24,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,17,0,1
1732500370156,16,HTTP Request,200,OK,Thread Group 1-25,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,2
1732500371157,8,HTTP Request,200,OK,Thread Group 1-26,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,8,0,1
1732500372151,16,HTTP Request,200,OK,Thread Group 1-27,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,16,0,1
1732500373149,11,HTTP Request,200,OK,Thread Group 1-28,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,3
1732500374150,19,HTTP Request,200,OK,Thread Group 1-29,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,19,0,2
1732500375146,20,HTTP Request,200,OK,Thread Group 1-30,text,true,,521,129,1,1,http://172.23.66.32:3000/proceso_c,20,0,1
1732500376146,17,HTTP Request,200,OK,Thread Group 1-31,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,17,0,2
1732500377148,18,HTTP Request,200,OK,Thread Group 1-32,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,18,0,5
1732500378143,13,HTTP Request,200,OK,Thread Group 1-33,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,2
1732500379145,15,HTTP Request,200,OK,Thread Group 1-34,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,15,0,1
1732500380142,15,HTTP Request,200,OK,Thread Group 1-35,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,15,0,1
1732500381142,9,HTTP Request,200,OK,Thread Group 1-36,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,9,0,1
1732500382141,10,HTTP Request,200,OK,Thread Group 1-37,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,10,0,1
1732500383140,13,HTTP Request,200,OK,Thread Group 1-38,text,true,,507,129,1,1,http://172.23.66.32:3000/proceso_c,13,0,2
